Time,Time Code,Country Name,Country Code,OECD,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Current health expenditure (% of GDP)
2002,YR2002,Netherlands,NLD,Yes,80.7,76,78.29268293,26390,4.26235E+11,5.9,5.3,6.5,8.64913177
2002,YR2002,New Zealand,NZL,Yes,81.1,76.7,78.84634146,14170,55969116103,7,6.3,7.7,7.90045929
2002,YR2002,Norway,NOR,Yes,81.6,76.5,78.98780488,39930,1.8122E+11,4.6,4.1,5,9.00061893
2002,YR2002,Poland,POL,Yes,78.8,70.4,74.49756098,4900,1.87271E+11,8.4,7.6,9.2,6.06724358
2002,YR2002,Portugal,PRT,Yes,80.6,73.7,77.06585366,11780,1.22735E+11,6.1,5.5,6.6,8.78642941
2002,YR2002,Slovak Republic,SVK,Yes,77.6,69.8,73.60487805,6040,32455284954,9.1,8.2,10,5.50947618
2002,YR2002,Slovenia,SVN,Yes,79.9,72.3,76.00731707,10920,21770301556,4.9,4.5,5.3,8.02119827
2002,YR2002,Spain,ESP,Yes,83,76.3,79.56829268,15630,6.47442E+11,5.1,4.7,5.6,6.80052757
2002,YR2002,Sweden,SWE,Yes,82.1,77.7,79.84634146,29090,2.59642E+11,4,3.6,4.4,8.21006203
2002,YR2002,Switzerland,CHE,Yes,83.1,77.8,80.38536585,40640,2.96067E+11,5.4,4.9,5.9,9.85215092
2002,YR2002,Turkiye,TUR,Yes,75.944,69.318,72.579,3540,2.33696E+11,32.7,31.1,34.2,5.06227875
2002,YR2002,United Kingdom,GBR,Yes,80.5,75.9,78.14390244,29140,1.73032E+12,6.3,5.7,7,7.70158529
2002,YR2002,United States,USA,Yes,79.6,74.4,76.93658537,37310,1.07302E+13,8.2,7.4,9.1,13.99167347
2001,YR2001,Australia,AUS,Yes,82.4,77,79.63414634,20310,3.91552E+11,6.1,5.4,6.7,7.68272257
2001,YR2001,Austria,AUT,Yes,81.7,75.6,78.57560976,25320,2.03661E+11,5.4,4.9,6,9.26942921
2001,YR2001,Belgium,BEL,Yes,81.2,74.9,77.97317073,24460,2.51586E+11,5.7,5,6.3,8.14988899
2001,YR2001,Canada,CAN,Yes,82,76.92,79.39804878,23110,7.16805E+11,6.2,5.6,6.7,8.62482357
2001,YR2001,Chile,CHL,Yes,79.921,73.6,76.773,4820,74868558438,10.3,9.3,11.2,7.15104151
2001,YR2001,Colombia,COL,Yes,75.66,67.545,71.502,2350,93638890837,24.3,21.4,27,5.94238234
2001,YR2001,Costa Rica,CRI,Yes,79.893,75.297,77.545,3660,14822789771,12.6,11.2,13.9,6.47409916
2001,YR2001,Czechia,CZE,Yes,78.4,72.1,75.17317073,6350,64837830684,5.2,4.6,5.8,5.86295414
2001,YR2001,Denmark,DNK,Yes,79.2,74.5,76.79268293,31410,1.68326E+11,5.5,5,6,8.44832516
2001,YR2001,Estonia,EST,Yes,76.2,64.6,70.25853659,4310,5983865779,10.1,8.9,11.3,4.78060246
2001,YR2001,Finland,FIN,Yes,81.5,74.6,77.96585366,25850,1.34096E+11,4.2,3.7,4.6,7.25090456
2001,YR2001,France,FRA,Yes,83,75.5,79.15853659,23870,1.46483E+12,5.3,4.6,5.9,9.7056284
2001,YR2001,Germany,DEU,Yes,81.3,75.5,78.32926829,24770,2.03959E+12,5.2,4.7,5.7,9.92069149
2001,YR2001,Greece,GRC,Yes,81,75.9,78.38780488,..,..,6,5.5,6.4,7.9878397
2001,YR2001,Hungary,HUN,Yes,76.5,68.2,72.24878049,4790,48756201755,9.6,8.7,10.4,6.82614756
2001,YR2001,Iceland,ISL,Yes,83.2,78.3,80.6902439,30700,8749898609,3.8,3.5,4.1,8.75266171
2001,YR2001,Ireland,IRL,Yes,79.9,74.5,77.13414634,24080,93112659404,6.9,6.2,7.5,6.39249372
2001,YR2001,Israel,ISR,Yes,81.2,77.7,79.40731707,19920,1.28293E+11,6.6,6.2,7.1,7.22309399
2001,YR2001,Italy,ITA,Yes,83.2,77.2,80.12682927,21190,1.20741E+12,5.3,4.9,5.7,7.73760843
2001,YR2001,Japan,JPN,Yes,84.93,78.07,81.41634146,37380,4.75328E+12,4.3,4,4.6,7.23947906
2001,YR2001,"Korea, Rep.",KOR,Yes,80.1,72.9,76.41219512,11950,5.66262E+11,7.1,6.7,7.6,4.42762327
2001,YR2001,Latvia,LVA,Yes,76.6,65.2,70.76097561,3600,8417097769,13.4,12.1,14.6,5.77004433
2001,YR2001,Lithuania,LTU,Yes,77.6,66,71.65853659,3450,11991670066,10.3,9.2,11.3,6.01339626
2001,YR2001,Luxembourg,LUX,Yes,81,74.8,77.82439024,45000,19870608653,4.3,3.8,4.6,6.38193941
2001,YR2001,Mexico,MEX,Yes,76.685,71.098,73.867,6800,6.76203E+11,27,24.3,29.6,4.8203578
2001,YR2001,Netherlands,NLD,Yes,80.7,75.8,78.1902439,26840,4.30727E+11,6.1,5.4,6.7,8.05945873
2001,YR2001,New Zealand,NZL,Yes,81.1,76.4,78.69268293,13800,53569528997,7.2,6.4,7.9,7.5789361
2001,YR2001,Norway,NOR,Yes,81.5,76.2,78.78536585,38280,1.72776E+11,4.7,4.2,5.2,8.02202415
2001,YR2001,Poland,POL,Yes,78.4,70.2,74.2,4710,1.80111E+11,8.8,8,9.6,5.66721439
2001,YR2001,Portugal,PRT,Yes,80.4,73.4,76.81463415,11850,1.2279E+11,6.6,6,7.3,8.62751579
2001,YR2001,Slovak Republic,SVK,Yes,77.5,69.5,73.40243902,5730,30798584252,9.4,8.4,10.3,5.3315053
2001,YR2001,Slovenia,SVN,Yes,79.6,72.1,75.75853659,10950,21815822902,5.2,4.7,5.6,7.87602425
2001,YR2001,Spain,ESP,Yes,82.8,76.1,79.36829268,15540,6.34683E+11,5.3,4.8,5.7,6.76895761
2001,YR2001,Sweden,SWE,Yes,82.1,77.6,79.79512195,29720,2.64345E+11,4,3.6,4.5,7.90032959
2001,YR2001,Switzerland,CHE,Yes,83.1,77.4,80.1804878,42010,3.03758E+11,5.5,5,6.1,9.43919373
2001,YR2001,Turkiye,TUR,Yes,75.623,68.957,72.231,3530,2.29517E+11,35.2,33.5,36.9,4.88784933
2001,YR2001,United Kingdom,GBR,Yes,80.4,75.7,77.99268293,29010,1.71512E+12,6.4,5.8,7.1,7.39209652
2001,YR2001,United States,USA,Yes,79.5,74.3,76.83658537,36700,1.04593E+13,8.3,7.5,9.1,13.16466713
2000,YR2000,Australia,AUS,Yes,82,76.6,79.23414634,21280,4.05002E+11,6.2,5.5,6.8,7.59961653
2000,YR2000,Austria,AUT,Yes,81.2,75.2,78.12682927,26810,2.14816E+11,5.5,4.9,6,9.20371342
2000,YR2000,Belgium,BEL,Yes,81,74.6,77.72195122,25890,2.65413E+11,5.9,5.2,6.5,7.99917603
2000,YR2000,Canada,CAN,Yes,81.82,76.64,79.16682927,22750,6.98134E+11,6.2,5.6,6.8,8.24814415
2000,YR2000,Chile,CHL,Yes,79.977,73.714,76.87,5080,77935156152,10.9,9.9,11.9,7.03517675
2000,YR2000,Colombia,COL,Yes,75.542,67.312,71.32,2360,92669093766,25.1,22.1,27.9,5.63529348
2000,YR2000,Costa Rica,CRI,Yes,80.038,75.252,77.586,3560,14147095325,13.1,11.6,14.5,6.56498671
2000,YR2000,Czechia,CZE,Yes,78.4,71.7,74.96829268,6340,64985326114,5.5,4.8,6.1,5.70103025
2000,YR2000,Denmark,DNK,Yes,79,74.3,76.59268293,32580,1.73981E+11,5.6,5.1,6.2,8.10438347
2000,YR2000,Estonia,EST,Yes,76,65.1,70.41707317,4170,5820015771,11,9.7,12.3,5.16377735
2000,YR2000,Finland,FIN,Yes,81,74.1,77.46585366,26480,1.37074E+11,4.3,3.8,4.7,7.09253168
2000,YR2000,France,FRA,Yes,83,75.3,79.05609756,24990,1.52227E+12,5.4,4.7,6,9.58447742
2000,YR2000,Germany,DEU,Yes,81,75,77.92682927,26180,2.15193E+12,5.4,4.8,5.9,9.8881979
2000,YR2000,Greece,GRC,Yes,80.5,75.4,77.88780488,..,..,6.4,5.9,6.9,7.24332571
2000,YR2000,Hungary,HUN,Yes,75.6,67.1,71.24634146,4620,47144494749,10.1,9.2,11.1,6.77804327
2000,YR2000,Iceland,ISL,Yes,81.6,77.8,79.65365854,31540,8869735783,4,3.7,4.3,8.89924335
2000,YR2000,Ireland,IRL,Yes,79.2,74,76.53658537,24130,91821846293,7.1,6.4,7.8,5.89902735
2000,YR2000,Israel,ISR,Yes,80.9,77.1,78.95365854,19960,1.25504E+11,6.9,6.4,7.4,6.79617071
2000,YR2000,Italy,ITA,Yes,82.8,76.9,79.77804878,21910,1.24764E+12,5.6,5.2,6,7.56665516
2000,YR2000,Japan,JPN,Yes,84.6,77.72,81.07609756,36810,4.66926E+12,4.5,4.1,4.9,7.03456163
2000,YR2000,"Korea, Rep.",KOR,Yes,79.7,72.3,75.9097561,11030,5.18606E+11,7.5,7,8,3.89759398
2000,YR2000,Latvia,LVA,Yes,76,64.9,70.31463415,3320,7863357763,14.2,12.8,15.5,5.43338442
2000,YR2000,Lithuania,LTU,Yes,77.5,66.8,72.0195122,3210,11230719155,10.7,9.6,11.8,6.19950438
2000,YR2000,Luxembourg,LUX,Yes,81.1,74.8,77.87317073,45690,19935821208,4.5,4.1,4.9,5.92533875
2000,YR2000,Mexico,MEX,Yes,76.512,70.692,73.569,6280,6.14243E+11,28.3,25.5,31,4.44912481
2000,YR2000,Netherlands,NLD,Yes,80.6,75.5,77.98780488,28160,4.4849E+11,6.2,5.5,6.8,7.7069602
2000,YR2000,New Zealand,NZL,Yes,81.3,76.1,78.63658537,14070,54292466806,7.4,6.6,8.1,7.4700222
2000,YR2000,Norway,NOR,Yes,81.4,76,78.63414634,36600,1.64362E+11,4.9,4.3,5.4,7.71215487
2000,YR2000,Poland,POL,Yes,78,69.7,73.74878049,4670,1.78732E+11,9.3,8.4,10.2,5.28789568
2000,YR2000,Portugal,PRT,Yes,79.9,72.9,76.31463415,12180,1.25367E+11,7.2,6.5,7.9,8.60104179
2000,YR2000,Slovak Republic,SVK,Yes,77.2,69.1,73.05121951,5540,29845119860,9.8,8.7,10.7,5.30256939
2000,YR2000,Slovenia,SVN,Yes,79.1,71.9,75.41219512,11270,22413932465,5.5,4.9,6,7.80406952
2000,YR2000,Spain,ESP,Yes,82.5,75.6,78.96585366,15790,6.40418E+11,5.4,4.9,5.9,6.7992177
2000,YR2000,Sweden,SWE,Yes,82,77.4,79.64390244,31610,2.80487E+11,4.1,3.7,4.5,7.32689953
2000,YR2000,Switzerland,CHE,Yes,82.6,76.9,79.6804878,44580,3.20278E+11,5.6,5,6.2,9.11401939
2000,YR2000,Turkiye,TUR,Yes,75.274,68.582,71.861,4260,2.72933E+11,37.9,36,39.6,4.59957218
2000,YR2000,United Kingdom,GBR,Yes,80.2,75.4,77.74146341,29390,1.73074E+12,6.5,5.8,7.2,7.19114876
2000,YR2000,United States,USA,Yes,79.3,74.1,76.63658537,35960,1.01466E+13,8.4,7.6,9.3,12.48710918
1999,YR1999,Australia,AUS,Yes,81.8,76.2,78.93170732,21590,4.06154E+11,6.3,5.6,7,..
1999,YR1999,Austria,AUT,Yes,81,74.9,77.87560976,27080,2.1647E+11,5.6,5,6.1,..
1999,YR1999,Belgium,BEL,Yes,81,74.4,77.6195122,25980,2.65718E+11,6.1,5.3,6.8,..
1999,YR1999,Canada,CAN,Yes,81.61,76.2,78.83902439,21450,6.52089E+11,6.3,5.7,6.9,..
1999,YR1999,Chile,CHL,Yes,79.09,72.93,76.018,5150,78175211085,11.5,10.4,12.6,..
1999,YR1999,Colombia,COL,Yes,75.195,66.884,70.926,2360,91019551802,25.9,22.9,28.8,..
1999,YR1999,Costa Rica,CRI,Yes,79.738,74.695,77.138,3450,13446440669,13.6,12.1,15.1,..
1999,YR1999,Czechia,CZE,Yes,78.1,71.4,74.66829268,6110,62843272519,5.8,5.2,6.5,..
1999,YR1999,Denmark,DNK,Yes,78.8,74,76.34146341,33060,1.75944E+11,5.7,5.2,6.3,..
1999,YR1999,Estonia,EST,Yes,75.8,64.6,70.06341463,..,..,11.9,10.5,13.3,..
1999,YR1999,Finland,FIN,Yes,81.02,73.74,77.29121951,26050,1.34541E+11,4.4,3.9,4.8,..
1999,YR1999,France,FRA,Yes,82.7,75,78.75609756,25420,1.53818E+12,5.5,4.8,6.2,..
1999,YR1999,Germany,DEU,Yes,80.8,74.8,77.72682927,26840,2.2039E+12,5.5,4.9,6.1,..
1999,YR1999,Greece,GRC,Yes,80.6,75.5,77.98780488,..,..,6.9,6.3,7.4,..
1999,YR1999,Hungary,HUN,Yes,75.21,66.36,70.67707317,4490,45930815962,10.7,9.6,11.7,..
1999,YR1999,Iceland,ISL,Yes,81.4,77.4,79.35121951,30400,8432199406,4.3,3.9,4.6,..
1999,YR1999,Ireland,IRL,Yes,78.9,73.4,76.08292683,22690,85205540397,7.3,6.6,8,..
1999,YR1999,Israel,ISR,Yes,80.4,77,78.65853659,19110,1.17036E+11,7.2,6.6,7.6,..
1999,YR1999,Italy,ITA,Yes,82.6,76.4,79.42439024,21990,1.25155E+12,5.9,5.4,6.3,..
1999,YR1999,Japan,JPN,Yes,83.99,77.1,80.46097561,34320,4.34561E+12,4.7,4.3,5.1,..
1999,YR1999,"Korea, Rep.",KOR,Yes,79.2,71.8,75.4097561,10430,4.86021E+11,8,7.4,8.5,..
1999,YR1999,Latvia,LVA,Yes,75.29,64.46,69.74292683,2990,7142032637,15.3,13.8,16.7,..
1999,YR1999,Lithuania,LTU,Yes,77,66.4,71.57073171,2980,10495859622,11.2,10,12.3,..
1999,YR1999,Luxembourg,LUX,Yes,81.1,74.6,77.77073171,46520,20027084707,4.8,4.4,5.3,..
1999,YR1999,Mexico,MEX,Yes,76.308,70.227,73.225,5580,5.37445E+11,29.6,26.7,32.4,..
1999,YR1999,Netherlands,NLD,Yes,80.5,75.3,77.83658537,28150,4.45182E+11,6.3,5.6,7,..
1999,YR1999,New Zealand,NZL,Yes,80.4,75.5,77.8902439,15040,57664018469,7.6,6.8,8.4,..
1999,YR1999,Norway,NOR,Yes,81.1,75.6,78.28292683,35570,1.58706E+11,5,4.4,5.5,..
1999,YR1999,Poland,POL,Yes,77.5,68.8,73.04390244,4440,1.71595E+11,10,9,10.9,..
1999,YR1999,Portugal,PRT,Yes,79.6,72.5,75.96341463,12260,1.25278E+11,7.7,6.9,8.5,..
1999,YR1999,Slovak Republic,SVK,Yes,77,69,72.90243902,5380,29034300786,10.1,9.1,11.1,..
1999,YR1999,Slovenia,SVN,Yes,78.8,71.4,75.0097561,11320,22455405678,5.8,5.2,6.3,..
1999,YR1999,Spain,ESP,Yes,82.2,75.4,78.71707317,15480,6.25079E+11,5.6,5.1,6.1,..
1999,YR1999,Sweden,SWE,Yes,81.9,77.1,79.44146341,31300,2.77287E+11,4.1,3.7,4.6,..
1999,YR1999,Switzerland,CHE,Yes,82.5,76.8,79.5804878,44190,3.15693E+11,5.7,5.1,6.3,..
1999,YR1999,Turkiye,TUR,Yes,73.993,67.534,70.695,3540,2.237E+11,40.7,38.8,42.6,..
1999,YR1999,United Kingdom,GBR,Yes,79.9,75,77.3902439,28110,1.64937E+12,6.7,5.9,7.4,..
1999,YR1999,United States,USA,Yes,79.4,73.9,76.58292683,33680,9.39779E+12,8.6,7.7,9.4,..
1998,YR1998,Australia,AUS,Yes,81.5,75.9,78.63170732,21920,4.07808E+11,6.4,5.7,7.1,..
1998,YR1998,Austria,AUT,Yes,81,74.5,77.67073171,27970,2.23132E+11,5.8,5.2,6.3,..
1998,YR1998,Belgium,BEL,Yes,80.7,74.4,77.47317073,26530,2.70641E+11,6.3,5.5,7.1,..
1998,YR1998,Canada,CAN,Yes,81.41,75.97,78.62365854,20900,6.30324E+11,6.4,5.8,7,..
1998,YR1998,Chile,CHL,Yes,78.72,72.611,75.669,5520,82728613343,11.9,10.8,13,..
1998,YR1998,Colombia,COL,Yes,75.053,66.662,70.738,2590,98429906808,26.8,23.6,29.8,..
1998,YR1998,Costa Rica,CRI,Yes,79.253,74.658,76.896,3390,12939613477,14.1,12.5,15.6,..
1998,YR1998,Czechia,CZE,Yes,78.1,71.1,74.51463415,6110,62858910178,6.3,5.6,7,..
1998,YR1998,Denmark,DNK,Yes,78.7,73.7,76.13902439,33460,1.775E+11,5.9,5.3,6.4,..
1998,YR1998,Estonia,EST,Yes,75.3,63.7,69.35853659,..,..,12.9,11.3,14.4,..
1998,YR1998,Finland,FIN,Yes,80.84,73.52,77.09073171,25820,1.33052E+11,4.6,4.1,5,..
1998,YR1998,France,FRA,Yes,82.6,74.8,78.60487805,25820,1.55434E+12,5.6,5,6.3,..
1998,YR1998,Germany,DEU,Yes,80.6,74.5,77.47560976,27950,2.29346E+12,5.7,5.1,6.3,..
1998,YR1998,Greece,GRC,Yes,80.4,75.4,77.83902439,..,..,7.3,6.7,7.9,..
1998,YR1998,Hungary,HUN,Yes,75.186,66.15,70.55780488,4410,45309908303,11.1,10,12.2,..
1998,YR1998,Iceland,ISL,Yes,81.6,77.7,79.60243902,29270,8022125728,4.5,4.2,4.9,..
1998,YR1998,Ireland,IRL,Yes,79.1,73.4,76.1804878,21430,79556565503,7.3,6.6,8,..
1998,YR1998,Israel,ISR,Yes,80.3,76.1,78.14878049,19460,1.16188E+11,7.4,6.9,7.9,..
1998,YR1998,Italy,ITA,Yes,82.1,76,78.97560976,22220,1.26446E+12,6.2,5.8,6.6,..
1998,YR1998,Japan,JPN,Yes,84.01,77.16,80.50146341,35010,4.42581E+12,5,4.6,5.4,..
1998,YR1998,"Korea, Rep.",KOR,Yes,79,71.2,75.00487805,10330,4.78269E+11,8.5,7.9,9,..
1998,YR1998,Latvia,LVA,Yes,74.8,63.5,69.01219512,2870,6910504980,16.6,15,18.2,..
1998,YR1998,Lithuania,LTU,Yes,76.7,66,71.2195122,2860,10138279048,11.6,10.4,12.8,..
1998,YR1998,Luxembourg,LUX,Yes,80.5,73.7,77.01707317,46350,19684483998,5.2,4.7,5.6,..
1998,YR1998,Mexico,MEX,Yes,76.082,69.717,72.845,5070,4.80142E+11,31,28,33.9,..
1998,YR1998,Netherlands,NLD,Yes,80.7,75.2,77.88292683,27830,4.37143E+11,6.4,5.7,7.1,..
1998,YR1998,New Zealand,NZL,Yes,80.8,75.5,78.08536585,15790,60247619275,7.8,7,8.6,..
1998,YR1998,Norway,NOR,Yes,81.3,75.5,78.32926829,36110,1.60034E+11,5.1,4.5,5.7,..
1998,YR1998,Poland,POL,Yes,77.3,68.9,72.99756098,4360,1.68569E+11,10.9,9.8,11.8,..
1998,YR1998,Portugal,PRT,Yes,79.4,72.2,75.71219512,12190,1.23872E+11,8.2,7.3,9,..
1998,YR1998,Slovak Republic,SVK,Yes,76.7,68.6,72.55121951,5430,29268352217,10.5,9.4,11.6,..
1998,YR1998,Slovenia,SVN,Yes,78.7,71.1,74.80731707,11000,21807467169,6.1,5.5,6.7,..
1998,YR1998,Spain,ESP,Yes,82.2,75.3,78.66585366,15440,6.21066E+11,5.8,5.3,6.3,..
1998,YR1998,Sweden,SWE,Yes,81.9,76.9,79.33902439,31110,2.75382E+11,4.2,3.8,4.7,..
1998,YR1998,Switzerland,CHE,Yes,82.5,76.3,79.32439024,46130,3.27993E+11,5.8,5.2,6.4,..
1998,YR1998,Turkiye,TUR,Yes,74.578,67.683,71.039,3390,2.10813E+11,43.7,41.7,45.7,..
1998,YR1998,United Kingdom,GBR,Yes,79.7,74.8,77.1902439,26920,1.57427E+12,6.8,6,7.5,..
1998,YR1998,United States,USA,Yes,79.5,73.8,76.5804878,32030,8.83577E+12,8.8,7.9,9.6,..
1997,YR1997,Australia,AUS,Yes,81.4,75.7,78.4804878,22060,4.06352E+11,6.6,5.9,7.3,..
1997,YR1997,Austria,AUT,Yes,80.7,74.1,77.3195122,29560,2.35529E+11,6,5.4,6.5,..
1997,YR1997,Belgium,BEL,Yes,80.7,74.2,77.37073171,28450,2.89648E+11,6.6,5.8,7.5,..
1997,YR1997,Canada,CAN,Yes,81.25,75.71,78.41243902,21330,6.37798E+11,6.5,5.9,7.2,..
1997,YR1997,Chile,CHL,Yes,78.86,72.335,75.596,5610,83036358904,12.2,11,13.3,..
1997,YR1997,Colombia,COL,Yes,74.798,66.431,70.492,2690,1.00289E+11,27.8,24.5,30.9,..
1997,YR1997,Costa Rica,CRI,Yes,79.661,74.646,77.07,3330,12446126671,14.5,12.8,16,..
1997,YR1997,Czechia,CZE,Yes,77.4,70.42,73.82487805,6160,63483323079,7,6.1,7.7,..
1997,YR1997,Denmark,DNK,Yes,78.46,73.55,75.94512195,35150,1.85768E+11,6,5.4,6.6,..
1997,YR1997,Estonia,EST,Yes,75.7,64.2,69.8097561,..,..,13.9,12.1,15.5,..
1997,YR1997,Finland,FIN,Yes,80.51,73.42,76.87853659,26680,1.37111E+11,4.7,4.2,5.2,..
1997,YR1997,France,FRA,Yes,82.3,74.5,78.30487805,26930,1.61471E+12,5.8,5.1,6.5,..
1997,YR1997,Germany,DEU,Yes,80.3,74,77.07317073,30140,2.47264E+12,5.9,5.2,6.6,..
1997,YR1997,Greece,GRC,Yes,80.8,75.6,78.13658537,..,..,7.7,7.1,8.3,..
1997,YR1997,Hungary,HUN,Yes,75.22,66.4,70.70243902,4400,45321897768,11.5,10.3,12.6,..
1997,YR1997,Iceland,ISL,Yes,81.6,76.3,78.88536585,28480,7721593483,4.8,4.4,5.2,..
1997,YR1997,Ireland,IRL,Yes,78.7,73.4,75.98536585,20650,75874678530,7.3,6.6,8,..
1997,YR1997,Israel,ISR,Yes,80.1,76,78,19700,1.1498E+11,7.8,7.3,8.3,..
1997,YR1997,Italy,ITA,Yes,82,75.8,78.82439024,22300,1.26844E+12,6.6,6.1,7.1,..
1997,YR1997,Japan,JPN,Yes,83.82,77.19,80.42414634,40760,5.13748E+12,5.2,4.8,5.6,..
1997,YR1997,"Korea, Rep.",KOR,Yes,78.7,70.7,74.60243902,13550,6.22536E+11,9.1,8.4,9.7,..
1997,YR1997,Latvia,LVA,Yes,75.05,63.92,69.34926829,2720,6613341073,18,16.1,19.7,..
1997,YR1997,Lithuania,LTU,Yes,76.62,65.47,70.90902439,2600,9278402802,12.3,10.9,13.6,..
1997,YR1997,Luxembourg,LUX,Yes,79.8,74.1,76.8804878,49360,20703196251,5.5,5,6,..
1997,YR1997,Mexico,MEX,Yes,75.834,69.194,72.445,4730,4.40455E+11,32.5,29.4,35.5,..
1997,YR1997,Netherlands,NLD,Yes,80.55,75.17,77.79439024,29400,4.5898E+11,6.5,5.8,7.3,..
1997,YR1997,New Zealand,NZL,Yes,80.1,74.7,77.33414634,17170,64908835270,8.1,7.2,8.9,..
1997,YR1997,Norway,NOR,Yes,80.97,75.45,78.14268293,37910,1.66994E+11,5.3,4.7,5.8,..
1997,YR1997,Poland,POL,Yes,77,68.5,72.64634146,4240,1.63912E+11,12,10.8,13.1,..
1997,YR1997,Portugal,PRT,Yes,79.1,71.9,75.41219512,12370,1.25066E+11,8.6,7.7,9.5,..
1997,YR1997,Slovak Republic,SVK,Yes,76.7,68.9,72.70487805,5420,29154303858,11,9.8,12.1,..
1997,YR1997,Slovenia,SVN,Yes,78.6,71,74.70731707,11240,22325006002,6.5,5.9,7.1,..
1997,YR1997,Spain,ESP,Yes,82.21,75.17,78.60414634,15820,6.33758E+11,6.1,5.5,6.7,..
1997,YR1997,Sweden,SWE,Yes,81.82,76.7,79.19756098,31390,2.77721E+11,4.3,3.9,4.8,..
1997,YR1997,Switzerland,CHE,Yes,82.04,76.26,79.0795122,49290,3.49413E+11,6,5.3,6.6,..
1997,YR1997,Turkiye,TUR,Yes,74.218,67.141,70.57,3140,1.92368E+11,46.9,44.8,49,..
1997,YR1997,United Kingdom,GBR,Yes,79.9,74.65,77.21097561,25490,1.48626E+12,6.9,6.1,7.6,..
1997,YR1997,United States,USA,Yes,79.4,73.6,76.42926829,31270,8.527E+12,8.9,8,9.8,..
1996,YR1996,Australia,AUS,Yes,81.1,75.2,78.07804878,20590,3.75184E+11,6.8,6,7.5,..
1996,YR1996,Austria,AUT,Yes,80.2,73.7,76.87073171,30090,2.39521E+11,6.3,5.7,6.9,..
1996,YR1996,Belgium,BEL,Yes,80.66,73.88,77.18731707,28550,2.89995E+11,7.1,6.2,8,..
1996,YR1996,Canada,CAN,Yes,81.15,75.43,78.2202439,20810,6.16242E+11,6.7,6,7.4,..
1996,YR1996,Chile,CHL,Yes,78.196,71.641,74.899,5070,74115752862,12.5,11.3,13.7,..
1996,YR1996,Colombia,COL,Yes,74.5,66.13,70.189,2570,94027442794,28.8,25.4,32,..
1996,YR1996,Costa Rica,CRI,Yes,79.063,74.657,76.804,3220,11766952324,14.7,13,16.3,..
1996,YR1996,Czechia,CZE,Yes,77.3,70.3,73.71463415,5980,61697003318,7.7,6.8,8.6,..
1996,YR1996,Denmark,DNK,Yes,78.26,73.05,75.59146341,34770,1.83007E+11,6.3,5.6,6.9,..
1996,YR1996,Estonia,EST,Yes,75.4,64.1,69.61219512,..,..,14.8,12.9,16.6,..
1996,YR1996,Finland,FIN,Yes,80.54,73.03,76.69341463,24970,1.27959E+11,4.9,4.4,5.4,..
1996,YR1996,France,FRA,Yes,82,74.1,77.95365854,27110,1.61976E+12,6.1,5.3,6.9,..
1996,YR1996,Germany,DEU,Yes,79.9,73.6,76.67317073,30860,2.52827E+12,6.2,5.5,6.8,..
1996,YR1996,Greece,GRC,Yes,80.4,75.1,77.68536585,..,..,8.1,7.5,8.7,..
1996,YR1996,Hungary,HUN,Yes,74.79,66.08,70.32878049,4370,45012335798,11.9,10.7,13.1,..
1996,YR1996,Iceland,ISL,Yes,81.18,76.49,78.77780488,..,..,5.1,4.7,5.4,..
1996,YR1996,Ireland,IRL,Yes,78.7,73.1,75.83170732,18880,68662966943,7.3,6.6,8,..
1996,YR1996,Israel,ISR,Yes,80,76.3,78.10487805,..,..,8.2,7.6,8.7,..
1996,YR1996,Italy,ITA,Yes,81.8,75.4,78.52195122,21830,1.24103E+12,7,6.5,7.6,..
1996,YR1996,Japan,JPN,Yes,83.59,77.01,80.2197561,43940,5.52596E+12,5.5,5,5.9,..
1996,YR1996,"Korea, Rep.",KOR,Yes,78.3,70.2,74.15121951,13320,6.06268E+11,9.7,9,10.4,..
1996,YR1996,Latvia,LVA,Yes,74.8,63.04,68.77658537,..,..,19,17,20.9,..
1996,YR1996,Lithuania,LTU,Yes,75.86,64.63,70.10804878,..,..,13.5,12,14.9,..
1996,YR1996,Luxembourg,LUX,Yes,79.9,73.3,76.5195122,48560,20112845157,5.9,5.3,6.4,..
1996,YR1996,Mexico,MEX,Yes,75.566,68.674,72.037,4700,4.30614E+11,34.1,30.9,37.2,..
1996,YR1996,Netherlands,NLD,Yes,80.35,74.66,77.43560976,29250,4.54314E+11,6.7,5.9,7.5,..
1996,YR1996,New Zealand,NZL,Yes,79.4,74.3,76.78780488,16730,62420753313,8.4,7.5,9.3,..
1996,YR1996,Norway,NOR,Yes,81.07,75.37,78.1504878,35790,1.56823E+11,5.4,4.8,6,..
1996,YR1996,Poland,POL,Yes,76.6,68.1,72.24634146,3840,1.48334E+11,13.2,11.9,14.5,..
1996,YR1996,Portugal,PRT,Yes,79,71.7,75.26097561,12100,1.2179E+11,9.1,8.1,10,..
1996,YR1996,Slovak Republic,SVK,Yes,76.7,68.8,72.65365854,5020,26993296365,11.5,10.2,12.7,..
1996,YR1996,Slovenia,SVN,Yes,78.3,70.8,74.45853659,..,..,6.9,6.2,7.6,..
