"","Year","Time.Code","Country_Name","Country_Code","OECD","LifeExp_Female","LifeExp_Male","LifeExp_Total","GNIPerCapita","GNI","Mortality_U5_Total","Mortality_U5_Female","Mortality_U5_Male","HealthExp_percent_GDP"
"1",2020,"YR2020","Australia","AUS","Yes",85.3,81.2,83.2,53620,1.37575e+12,3.7,3.4,4.1,10.6489954
"2",2020,"YR2020","Austria","AUT","Yes",83.6,78.9,81.19268293,48990,4.36872e+11,3.6,3.3,3.9,11.47426033
"3",2020,"YR2020","Belgium","BEL","Yes",83,78.5,80.69512195,46040,5.31204e+11,4.1,3.6,4.6,11.06453228
"4",2020,"YR2020","Canada","CAN","Yes",83.96,79.49,81.6704878,43810,1.66505e+12,5.1,4.7,5.5,12.93967533
"5",2020,"YR2020","Chile","CHL","Yes",82.041,76.745,79.377,13010,2.51075e+11,6.9,6.3,7.4,9.75300503
"6",2020,"YR2020","Colombia","COL","Yes",78.136,71.537,74.769,5800,2.95511e+11,13.3,11.8,14.6,8.99294186
"7",2020,"YR2020","Costa Rica","CRI","Yes",81.912,76.751,79.277,11500,58897248120,7.9,7.4,8.4,7.855371
"8",2020,"YR2020","Czechia","CZE","Yes",81.3,75.3,78.22682927,21800,2.33177e+11,2.9,2.5,3.2,9.24007225
"9",2020,"YR2020","Denmark","DNK","Yes",83.6,79.7,81.60243902,62710,3.65663e+11,3.7,3.3,4,10.52817535
"10",2020,"YR2020","Estonia","EST","Yes",83,74.4,78.59512195,23570,31332182268,2.1,1.9,2.3,7.75206661
"11",2020,"YR2020","Finland","FIN","Yes",84.8,79.2,81.93170732,50060,2.76804e+11,2.2,2,2.4,9.61349583
"12",2020,"YR2020","France","FRA","Yes",85.3,79.2,82.17560976,39440,2.66486e+12,4.4,3.9,4.8,12.20504951
"13",2020,"YR2020","Germany","DEU","Yes",83.5,78.7,81.04146341,48050,3.99615e+12,3.6,3.4,3.9,12.82248878
"14",2020,"YR2020","Hungary","HUN","Yes",79,72.3,75.56829268,16040,1.56357e+11,4,3.7,4.4,7.25031424
"15",2020,"YR2020","Iceland","ISL","Yes",84.6,81.6,83.06341463,62110,22762034592,2.7,2.5,2.9,9.55796337
"16",2020,"YR2020","Ireland","IRL","Yes",84.4,80.8,82.55609756,65330,3.25688e+11,3.2,2.9,3.5,7.10143661
"17",2020,"YR2020","Israel","ISR","Yes",84.8,80.6,82.64878049,43310,3.9906e+11,3.4,3.1,3.7,8.31950188
"18",2020,"YR2020","Italy","ITA","Yes",84.5,80,82.19512195,32430,1.92739e+12,2.8,2.6,3,9.63378334
"19",2020,"YR2020","Japan","JPN","Yes",87.71,81.56,84.56,40870,5.1603e+12,2.4,2.3,2.5,10.9042511
"20",2020,"YR2020","Korea, Rep.","KOR","Yes",86.5,80.5,83.42682927,33040,1.71253e+12,3,2.7,3.3,8.36409569
"21",2020,"YR2020","Latvia","LVA","Yes",80,70.6,75.18536585,18240,34663193570,3.8,3.5,4.1,7.44663048
"22",2020,"YR2020","Lithuania","LTU","Yes",80.1,70.1,74.97804878,19670,54967485958,3.5,3.2,3.8,7.53844357
"23",2020,"YR2020","Luxembourg","LUX","Yes",84.5,79.9,82.14390244,79580,50171005792,2.8,2.5,3,5.76745605
"24",2020,"YR2020","Mexico","MEX","Yes",74.314,66.334,70.133,8750,1.10289e+12,13.7,12.4,15,6.2421484
"25",2020,"YR2020","Netherlands","NLD","Yes",83.1,79.7,81.35853659,50170,8.75071e+11,4.1,3.7,4.4,11.1359272
"26",2020,"YR2020","New Zealand","NZL","Yes",84.1,80.5,82.25609756,41590,2.11677e+11,4.8,4.4,5.2,10.02858734
"27",2020,"YR2020","Norway","NOR","Yes",84.9,81.6,83.2097561,78610,4.2288e+11,2.3,2,2.5,11.41755009
"28",2020,"YR2020","Poland","POL","Yes",80.7,72.5,76.5,15300,5.79897e+11,4.4,4,4.7,6.49310207
"29",2020,"YR2020","Portugal","PRT","Yes",84.1,78,80.97560976,21850,2.25e+11,3.3,3,3.6,10.54930592
"30",2020,"YR2020","Slovak Republic","SVK","Yes",80.4,73.5,76.86585366,19180,1.04682e+11,5.7,5.2,6.3,7.23213387
"31",2020,"YR2020","Slovenia","SVN","Yes",83.4,77.8,80.53170732,25400,53409183542,2.2,2,2.4,9.45357895
"32",2020,"YR2020","Spain","ESP","Yes",85.2,79.6,82.33170732,27130,1.28521e+12,3.1,2.8,3.4,10.71374989
"33",2020,"YR2020","Sweden","SWE","Yes",84.2,80.6,82.35609756,54830,5.67631e+11,2.5,2.3,2.8,11.37992764
"34",2020,"YR2020","Switzerland","CHE","Yes",85.1,81,83,82490,7.12524e+11,3.9,3.6,4.2,11.79635048
"35",2020,"YR2020","Turkiye","TUR","Yes",79.061,72.772,75.85,9080,7.63636e+11,9.5,8.8,10.1,4.61794329
"36",2020,"YR2020","United Kingdom","GBR","Yes",82.4,78.4,80.35121951,38590,2.5886e+12,4.3,3.9,4.6,11.97759342
"37",2020,"YR2020","United States","USA","Yes",79.9,74.2,76.9804878,64650,2.14323e+13,6.3,5.7,6.9,18.81582642
"38",2019,"YR2019","Australia","AUS","Yes",85,80.9,82.9,54900,1.39128e+12,3.8,3.4,4.1,10.22989082
"39",2019,"YR2019","Austria","AUT","Yes",84.2,79.7,81.89512195,51020,4.5309e+11,3.6,3.2,3.9,10.47507858
"40",2019,"YR2019","Belgium","BEL","Yes",84.3,79.8,81.99512195,48110,5.52708e+11,4.1,3.6,4.6,10.6635952
"41",2019,"YR2019","Canada","CAN","Yes",84.38,80.18,82.22878049,46600,1.7522e+12,5.2,4.8,5.5,10.95021915
"42",2019,"YR2019","Chile","CHL","Yes",82.711,77.894,80.326,14830,2.82311e+11,7.1,6.5,7.7,9.33272266
"43",2019,"YR2019","Colombia","COL","Yes",79.721,73.8,76.752,6590,3.30794e+11,13.7,12.2,15.1,8.1165638
"44",2019,"YR2019","Costa Rica","CRI","Yes",81.953,77.002,79.427,12040,61231309947,8.2,7.7,8.7,7.2212491
"45",2019,"YR2019","Czechia","CZE","Yes",82.2,76.4,79.22926829,22120,2.36019e+11,3,2.6,3.4,7.60487127
"46",2019,"YR2019","Denmark","DNK","Yes",83.5,79.5,81.45121951,63140,3.67132e+11,3.8,3.4,4.1,10.12139606
"47",2019,"YR2019","Estonia","EST","Yes",83,74.5,78.64634146,23010,30531362126,2.3,2.1,2.5,6.82277584
"48",2019,"YR2019","Finland","FIN","Yes",84.8,79.3,81.98292683,49940,2.75745e+11,2.3,2.1,2.5,9.17165565
"49",2019,"YR2019","France","FRA","Yes",85.9,79.9,82.82682927,42460,2.8616e+12,4.3,3.9,4.8,11.09835148
"50",2019,"YR2019","Germany","DEU","Yes",83.7,79,81.29268293,49220,4.08975e+12,3.7,3.4,4,11.69622993
"51",2019,"YR2019","Hungary","HUN","Yes",79.7,73.1,76.3195122,16570,1.61911e+11,4.1,3.7,4.5,6.29731894
"52",2019,"YR2019","Iceland","ISL","Yes",84.7,81.7,83.16341463,72980,26312240284,2.7,2.5,2.9,8.5256052
"53",2019,"YR2019","Ireland","IRL","Yes",84.7,80.8,82.70243902,63570,3.13661e+11,3.3,3,3.6,6.6733737
"54",2019,"YR2019","Israel","ISR","Yes",84.7,81,82.80487805,44070,3.99014e+11,3.5,3.2,3.8,7.47252941
"55",2019,"YR2019","Italy","ITA","Yes",85.7,81.4,83.49756098,34930,2.08643e+12,3,2.8,3.2,8.6563549
"56",2019,"YR2019","Japan","JPN","Yes",87.45,81.41,84.35634146,41970,5.31522e+12,2.5,2.3,2.6,10.75110722
"57",2019,"YR2019","Korea, Rep.","KOR","Yes",86.3,80.3,83.22682927,33830,1.75111e+12,3.1,2.8,3.4,8.14101028
"58",2019,"YR2019","Latvia","LVA","Yes",80.1,70.9,75.38780488,17830,34123546664,4,3.7,4.3,6.62088203
"59",2019,"YR2019","Lithuania","LTU","Yes",81.2,71.6,76.28292683,19080,53299227476,3.8,3.4,4.1,6.99864721
"60",2019,"YR2019","Luxembourg","LUX","Yes",85.2,80.2,82.63902439,77500,48050172306,2.8,2.5,3.1,5.44119692
"61",2019,"YR2019","Mexico","MEX","Yes",77.574,70.931,74.202,9660,1.20823e+12,14.2,12.8,15.5,5.44627905
"62",2019,"YR2019","Netherlands","NLD","Yes",83.7,80.6,82.11219512,51930,9.00777e+11,4,3.7,4.4,10.14039612
"63",2019,"YR2019","New Zealand","NZL","Yes",83.9,80.3,82.05609756,43110,2.14671e+11,4.9,4.5,5.3,9.48335075
"64",2019,"YR2019","Norway","NOR","Yes",84.7,81.3,82.95853659,82430,4.40833e+11,2.4,2.1,2.6,10.5360651
"65",2019,"YR2019","Poland","POL","Yes",81.9,74.1,77.90487805,15330,5.82051e+11,4.4,4,4.8,6.44682503
"66",2019,"YR2019","Portugal","PRT","Yes",84.8,78.7,81.67560976,23200,2.38595e+11,3.4,3.1,3.8,9.51379871
"67",2019,"YR2019","Slovak Republic","SVK","Yes",81.2,74.3,77.66585366,19200,1.04737e+11,5.8,5.3,6.4,6.94772625
"68",2019,"YR2019","Slovenia","SVN","Yes",84.5,78.7,81.52926829,26040,54374210585,2.3,2.1,2.5,8.52314281
"69",2019,"YR2019","Spain","ESP","Yes",86.7,81.1,83.83170732,30360,1.43119e+12,3.2,2.9,3.5,9.13947964
"70",2019,"YR2019","Sweden","SWE","Yes",84.8,81.5,83.1097561,56470,5.80429e+11,2.6,2.4,2.8,10.83224297
"71",2019,"YR2019","Switzerland","CHE","Yes",85.8,82.1,83.90487805,83160,7.13126e+11,4,3.7,4.3,11.28695965
"72",2019,"YR2019","Turkiye","TUR","Yes",80.953,74.68,77.832,9690,8.08548e+11,10.1,9.4,10.7,4.35956669
"73",2019,"YR2019","United Kingdom","GBR","Yes",83.3,79.6,81.40487805,43380,2.89937e+12,4.3,3.9,4.7,9.87480068
"74",2019,"YR2019","United States","USA","Yes",81.4,76.3,78.78780488,66130,2.17134e+13,6.4,5.8,7,16.67647362
"75",2018,"YR2018","Australia","AUS","Yes",84.9,80.7,82.74878049,53100,1.32569e+12,3.8,3.4,4.1,10.07391548
"76",2018,"YR2018","Austria","AUT","Yes",84.1,79.4,81.69268293,48980,4.33014e+11,3.6,3.2,3.9,10.34483242
"77",2018,"YR2018","Belgium","BEL","Yes",83.9,79.4,81.59512195,46060,5.26315e+11,4.1,3.6,4.6,10.78789711
"78",2018,"YR2018","Canada","CAN","Yes",83.99,79.8,81.84390244,45080,1.67091e+12,5.2,4.9,5.6,10.84608173
"79",2018,"YR2018","Chile","CHL","Yes",82.527,77.684,80.133,14600,2.73092e+11,7.4,6.8,8,9.15850353
"80",2018,"YR2018","Colombia","COL","Yes",79.66,73.842,76.748,6320,3.11265e+11,14.1,12.6,15.6,7.62541389
"81",2018,"YR2018","Costa Rica","CRI","Yes",82.083,76.996,79.484,11880,59880004849,8.4,7.9,9,7.28587723
"82",2018,"YR2018","Czechia","CZE","Yes",82,76.2,79.02926829,20560,2.18603e+11,3.1,2.7,3.5,7.47199488
"83",2018,"YR2018","Denmark","DNK","Yes",82.9,79.1,80.95365854,61260,3.54925e+11,3.9,3.5,4.2,10.09764194
"84",2018,"YR2018","Estonia","EST","Yes",82.7,74,78.24390244,21180,27993622667,2.5,2.2,2.7,6.72095728
"85",2018,"YR2018","Finland","FIN","Yes",84.5,79.1,81.73414634,48210,2.6593e+11,2.3,2.1,2.5,9.04490948
"86",2018,"YR2018","France","FRA","Yes",85.8,79.7,82.67560976,41170,2.76477e+12,4.3,3.9,4.7,11.21255589
"87",2018,"YR2018","Germany","DEU","Yes",83.3,78.6,80.89268293,47490,3.93744e+12,3.8,3.5,4.1,11.45727539
"88",2018,"YR2018","Hungary","HUN","Yes",79.6,72.7,76.06585366,14980,1.46459e+11,4.2,3.9,4.6,6.5753026
"89",2018,"YR2018","Iceland","ISL","Yes",84.5,81.3,82.86097561,67770,23904816144,2.7,2.5,2.9,8.37734032
"90",2018,"YR2018","Ireland","IRL","Yes",84.1,80.4,82.20487805,59350,2.88885e+11,3.4,3.1,3.7,6.88002014
"91",2018,"YR2018","Israel","ISR","Yes",84.8,80.9,82.80243902,41690,3.70366e+11,3.7,3.4,3.9,7.28700161
"92",2018,"YR2018","Italy","ITA","Yes",85.6,81.2,83.34634146,33850,2.04524e+12,3.2,2.9,3.4,8.68187714
"93",2018,"YR2018","Japan","JPN","Yes",87.32,81.25,84.21097561,41800,5.30039e+12,2.5,2.4,2.7,10.74637508
"94",2018,"YR2018","Korea, Rep.","KOR","Yes",85.7,79.7,82.62682927,32750,1.68921e+12,3.2,2.9,3.5,7.5438838
"95",2018,"YR2018","Latvia","LVA","Yes",79.7,70.1,74.78292683,16560,31911054061,4.2,3.8,4.5,6.18867874
"96",2018,"YR2018","Lithuania","LTU","Yes",80.7,70.9,75.6804878,17470,48952802285,4.1,3.7,4.4,6.53044701
"97",2018,"YR2018","Luxembourg","LUX","Yes",84.6,80.1,82.29512195,79770,48498828818,2.8,2.6,3.1,5.25880098
"98",2018,"YR2018","Mexico","MEX","Yes",77.286,70.829,74.015,9350,1.15898e+12,14.7,13.2,16,5.38345814
"99",2018,"YR2018","Netherlands","NLD","Yes",83.4,80.3,81.81219512,50540,8.70934e+11,4,3.7,4.4,10.01993561
"100",2018,"YR2018","New Zealand","NZL","Yes",83.5,80,81.70731707,41680,2.04257e+11,5,4.6,5.5,9.0351162
"101",2018,"YR2018","Norway","NOR","Yes",84.5,81.1,82.75853659,80970,4.30122e+11,2.4,2.2,2.7,10.02394581
"102",2018,"YR2018","Poland","POL","Yes",81.7,73.7,77.60243902,14180,5.383e+11,4.5,4.1,4.9,6.32764196
"103",2018,"YR2018","Portugal","PRT","Yes",84.5,78.3,81.32439024,22060,2.26845e+11,3.6,3.2,3.9,9.4126482
"104",2018,"YR2018","Slovak Republic","SVK","Yes",80.8,73.9,77.26585366,18400,1.002e+11,5.9,5.3,6.5,6.69954538
"105",2018,"YR2018","Slovenia","SVN","Yes",84.4,78.5,81.37804878,24650,51121940555,2.4,2.2,2.6,8.27911568
"106",2018,"YR2018","Spain","ESP","Yes",86.3,80.7,83.43170732,29330,1.37243e+12,3.2,2.9,3.5,9.00140381
"107",2018,"YR2018","Sweden","SWE","Yes",84.3,80.9,82.55853659,55700,5.66775e+11,2.7,2.5,2.9,10.94106293
"108",2018,"YR2018","Switzerland","CHE","Yes",85.7,81.9,83.75365854,82470,7.02166e+11,4.1,3.7,4.4,11.38538456
"109",2018,"YR2018","Turkiye","TUR","Yes",80.684,74.417,77.563,10470,8.66736e+11,10.7,10,11.4,4.12363815
"110",2018,"YR2018","United Kingdom","GBR","Yes",83.1,79.5,81.25609756,42180,2.80314e+12,4.4,4,4.8,9.65815544
"111",2018,"YR2018","United States","USA","Yes",81.2,76.2,78.63902439,63460,2.07398e+13,6.5,5.9,7.2,16.64094353
"112",2017,"YR2017","Australia","AUS","Yes",84.6,80.5,82.5,51490,1.26629e+12,3.8,3.4,4.1,10.1257143
"113",2017,"YR2017","Austria","AUT","Yes",84,79.4,81.64390244,45040,3.96282e+11,3.6,3.2,3.9,10.38402557
"114",2017,"YR2017","Belgium","BEL","Yes",83.9,79.2,81.49268293,42520,4.83618e+11,4.1,3.6,4.5,10.75165462
"115",2017,"YR2017","Canada","CAN","Yes",84.02,79.75,81.83292683,42900,1.56776e+12,5.3,4.9,5.6,10.86184978
"116",2017,"YR2017","Chile","CHL","Yes",82.601,78.015,80.35,13340,2.44995e+11,7.6,7,8.2,9.06854153
"117",2017,"YR2017","Colombia","COL","Yes",79.535,73.759,76.646,6010,2.90429e+11,14.6,13,16.1,7.67864323
"118",2017,"YR2017","Costa Rica","CRI","Yes",81.76,77.07,79.377,11400,56910786746,8.7,8,9.2,7.04522991
"119",2017,"YR2017","Czechia","CZE","Yes",82,76.1,78.97804878,18310,1.93979e+11,3.2,2.8,3.6,7.38071537
"120",2017,"YR2017","Denmark","DNK","Yes",83.1,79.2,81.10243902,56690,3.26789e+11,4,3.6,4.3,10.09825516
"121",2017,"YR2017","Estonia","EST","Yes",82.6,73.8,78.09268293,18760,24718216209,2.7,2.4,2.9,6.59727049
"122",2017,"YR2017","Finland","FIN","Yes",84.5,78.9,81.63170732,44840,2.47001e+11,2.4,2.2,2.6,9.12670135
"123",2017,"YR2017","France","FRA","Yes",85.7,79.6,82.57560976,38320,2.56409e+12,4.3,3.8,4.7,11.35755825
"124",2017,"YR2017","Germany","DEU","Yes",83.4,78.7,80.99268293,43760,3.61706e+12,3.9,3.5,4.2,11.32420826
"125",2017,"YR2017","Hungary","HUN","Yes",79.3,72.5,75.81707317,13180,1.29048e+11,4.5,4.1,4.8,6.73819399
"126",2017,"YR2017","Iceland","ISL","Yes",84.3,81.1,82.66097561,60230,20683023302,2.7,2.5,2.9,8.26131916
"127",2017,"YR2017","Ireland","IRL","Yes",84,80.4,82.15609756,53520,2.57285e+11,3.5,3.2,3.8,7.14633131
"128",2017,"YR2017","Israel","ISR","Yes",84.6,80.6,82.55121951,38320,3.33908e+11,3.8,3.5,4,7.23601007
"129",2017,"YR2017","Italy","ITA","Yes",85.2,80.8,82.94634146,31380,1.89945e+12,3.3,3.1,3.6,8.67773914
"130",2017,"YR2017","Japan","JPN","Yes",87.26,81.09,84.0997561,38930,4.94301e+12,2.6,2.5,2.7,10.65627098
"131",2017,"YR2017","Korea, Rep.","KOR","Yes",85.7,79.7,82.62682927,30300,1.55602e+12,3.3,3,3.6,7.10694885
"132",2017,"YR2017","Latvia","LVA","Yes",79.7,69.8,74.62926829,14870,28872601700,4.4,4.1,4.8,5.96542788
"133",2017,"YR2017","Lithuania","LTU","Yes",80.5,70.7,75.4804878,15280,43229711460,4.4,4,4.8,6.47513723
"134",2017,"YR2017","Luxembourg","LUX","Yes",84.4,79.9,82.09512195,75800,45202229278,2.8,2.5,3.1,5.13535357
"135",2017,"YR2017","Mexico","MEX","Yes",77.303,71.044,74.138,9060,1.11262e+12,15.2,13.7,16.6,5.45759058
"136",2017,"YR2017","Netherlands","NLD","Yes",83.4,80.2,81.76097561,46270,7.92654e+11,4,3.6,4.4,10.1082983
"137",2017,"YR2017","New Zealand","NZL","Yes",83.6,80.2,81.85853659,38860,1.87042e+11,5.2,4.7,5.6,8.96694851
"138",2017,"YR2017","Norway","NOR","Yes",84.3,81,82.6097561,76230,4.02288e+11,2.5,2.3,2.8,10.31589031
"139",2017,"YR2017","Poland","POL","Yes",81.8,73.9,77.75365854,12690,4.81877e+11,4.7,4.2,5.1,6.5601325
"140",2017,"YR2017","Portugal","PRT","Yes",84.6,78.4,81.42439024,20060,2.06625e+11,3.6,3.3,4,9.30583763
"141",2017,"YR2017","Slovak Republic","SVK","Yes",80.7,73.8,77.16585366,16670,90648617588,6,5.4,6.6,6.77511358
"142",2017,"YR2017","Slovenia","SVN","Yes",84,78.2,81.02926829,22140,45754228736,2.4,2.2,2.6,8.18480968
"143",2017,"YR2017","Spain","ESP","Yes",86.1,80.6,83.28292683,27120,1.26357e+12,3.2,2.9,3.5,8.94976807
"144",2017,"YR2017","Sweden","SWE","Yes",84.1,80.8,82.4097561,53050,5.33534e+11,2.8,2.5,3,10.78509998
"145",2017,"YR2017","Switzerland","CHE","Yes",85.6,81.6,83.55121951,80770,6.8267e+11,4.1,3.8,4.5,11.48099899
"146",2017,"YR2017","Turkiye","TUR","Yes",80.293,73.985,77.141,10850,8.90533e+11,11.4,10.7,12.1,4.17974997
"147",2017,"YR2017","United Kingdom","GBR","Yes",83.1,79.5,81.25609756,41740,2.75752e+12,4.4,4,4.8,9.58797741
"148",2017,"YR2017","United States","USA","Yes",81.1,76.1,78.53902439,59220,1.92544e+13,6.6,6,7.2,16.76793671
"149",2016,"YR2016","Australia","AUS","Yes",84.6,80.4,82.44878049,54080,1.30822e+12,3.8,3.5,4.1,10.09023094
"150",2016,"YR2016","Austria","AUT","Yes",84.1,79.3,81.64146341,46240,4.03991e+11,3.6,3.3,3.9,10.3522625
"151",2016,"YR2016","Belgium","BEL","Yes",84,79,81.43902439,43400,4.9177e+11,4.1,3.6,4.5,10.76264191
"152",2016,"YR2016","Canada","CAN","Yes",84.03,79.92,81.92487805,43890,1.58489e+12,5.3,5,5.7,11.03318405
"153",2016,"YR2016","Chile","CHL","Yes",82.57,77.496,80.079,13440,2.43e+11,7.8,7.1,8.5,8.51866722
"154",2016,"YR2016","Colombia","COL","Yes",79.44,73.519,76.471,6530,3.11103e+11,15.1,13.4,16.7,7.53117037
"155",2016,"YR2016","Costa Rica","CRI","Yes",82.008,77.01,79.459,11000,54400824742,8.9,8.2,9.5,7.31724358
"156",2016,"YR2016","Czechia","CZE","Yes",82.1,76.1,79.02682927,17670,1.8673e+11,3.2,2.8,3.6,7.10654974
"157",2016,"YR2016","Denmark","DNK","Yes",82.8,79,80.85365854,58040,3.32444e+11,4,3.7,4.4,10.25162029
"158",2016,"YR2016","Estonia","EST","Yes",82.2,73.3,77.64146341,18290,24062824109,2.9,2.6,3.2,6.70240974
"159",2016,"YR2016","Finland","FIN","Yes",84.4,78.6,81.42926829,45530,2.50228e+11,2.4,2.2,2.6,9.37796021
"160",2016,"YR2016","France","FRA","Yes",85.8,79.5,82.57317073,39100,2.60889e+12,4.2,3.8,4.6,11.48530769
"161",2016,"YR2016","Germany","DEU","Yes",83.5,78.6,80.9902439,44280,3.64662e+12,3.9,3.6,4.2,11.23263836
"162",2016,"YR2016","Hungary","HUN","Yes",79.7,72.6,76.06341463,13100,1.28561e+11,4.7,4.3,5.1,6.98634624
"163",2016,"YR2016","Iceland","ISL","Yes",84.1,80.4,82.20487805,54910,18419638944,2.7,2.4,2.9,8.09714794
"164",2016,"YR2016","Ireland","IRL","Yes",83.6,79.8,81.65365854,51790,2.46289e+11,3.6,3.3,3.9,7.44555712
"165",2016,"YR2016","Israel","ISR","Yes",84.2,80.7,82.40731707,36970,3.15959e+11,3.8,3.5,4.1,7.16409779
"166",2016,"YR2016","Italy","ITA","Yes",85.6,81,83.24390244,31970,1.93826e+12,3.4,3.2,3.7,8.72533035
"167",2016,"YR2016","Japan","JPN","Yes",87.14,80.98,83.98487805,38460,4.88758e+12,2.7,2.6,2.8,10.65891552
"168",2016,"YR2016","Korea, Rep.","KOR","Yes",85.4,79.3,82.27560976,29330,1.50201e+12,3.4,3.1,3.7,6.91432714
"169",2016,"YR2016","Latvia","LVA","Yes",79.6,69.8,74.5804878,14800,28996884265,4.7,4.3,5.1,6.1332593
"170",2016,"YR2016","Lithuania","LTU","Yes",80.1,69.5,74.67073171,14890,42716149556,4.7,4.3,5.1,6.63746262
"171",2016,"YR2016","Luxembourg","LUX","Yes",85.4,80.1,82.68536585,73730,42910077270,2.8,2.5,3.1,5.07103872
"172",2016,"YR2016","Mexico","MEX","Yes",77.486,71.398,74.412,9530,1.15805e+12,15.7,14.1,17.1,5.55345869
"173",2016,"YR2016","Netherlands","NLD","Yes",83.2,80,81.56097561,46480,7.91582e+11,4,3.7,4.4,10.2942524
"174",2016,"YR2016","New Zealand","NZL","Yes",83.4,80,81.65853659,39450,1.85977e+11,5.3,4.9,5.8,9.24379444
"175",2016,"YR2016","Norway","NOR","Yes",84.2,80.7,82.40731707,81870,4.28566e+11,2.6,2.4,2.9,10.59129524
"176",2016,"YR2016","Poland","POL","Yes",82,73.9,77.85121951,12660,4.8067e+11,4.8,4.3,5.2,6.53473854
"177",2016,"YR2016","Portugal","PRT","Yes",84.3,78.1,81.12439024,19940,2.05925e+11,3.7,3.3,4,9.39439487
"178",2016,"YR2016","Slovak Republic","SVK","Yes",80.7,73.8,77.16585366,16840,91468840825,6.1,5.5,6.7,7.11356306
"179",2016,"YR2016","Slovenia","SVN","Yes",84.3,78.2,81.17560976,21790,44991600710,2.5,2.3,2.7,8.4630394
"180",2016,"YR2016","Spain","ESP","Yes",86.3,80.5,83.32926829,27570,1.2815e+12,3.3,3,3.6,8.95201397
"181",2016,"YR2016","Sweden","SWE","Yes",84.1,80.6,82.30731707,54390,5.39698e+11,2.8,2.6,3.1,10.85240364
"182",2016,"YR2016","Switzerland","CHE","Yes",85.6,81.7,83.60243902,83360,6.97965e+11,4.2,3.9,4.5,11.30005455
"183",2016,"YR2016","Turkiye","TUR","Yes",79.894,73.448,76.66,11090,8.98805e+11,12.2,11.4,12.8,4.28469229
"184",2016,"YR2016","United Kingdom","GBR","Yes",83,79.4,81.15609756,43150,2.83092e+12,4.4,4,4.8,9.69526958
"185",2016,"YR2016","United States","USA","Yes",81.1,76.1,78.53902439,57140,1.8459e+13,6.7,6.1,7.3,16.79314804
"186",2015,"YR2015","Australia","AUS","Yes",84.5,80.4,82.4,60480,1.4405e+12,3.9,3.5,4.2,10.18361282
"187",2015,"YR2015","Austria","AUT","Yes",83.7,78.8,81.1902439,47480,4.10367e+11,3.7,3.3,4,10.36746693
"188",2015,"YR2015","Belgium","BEL","Yes",83.4,78.7,80.99268293,45570,5.13774e+11,4.1,3.6,4.6,10.77388
"189",2015,"YR2015","Canada","CAN","Yes",83.89,79.84,81.81560976,47590,1.69893e+12,5.4,5,5.7,10.74362469
"190",2015,"YR2015","Chile","CHL","Yes",82.384,77.035,79.746,14210,2.53967e+11,8,7.3,8.6,8.30269146
"191",2015,"YR2015","Colombia","COL","Yes",79.292,73.252,76.257,7400,3.48545e+11,15.6,13.9,17.2,7.52338505
"192",2015,"YR2015","Costa Rica","CRI","Yes",81.569,76.698,79.086,10610,51917061713,9.1,8.4,9.7,7.59196186
"193",2015,"YR2015","Czechia","CZE","Yes",81.6,75.7,78.57804878,18370,1.93692e+11,3.2,2.8,3.5,7.19641495
"194",2015,"YR2015","Denmark","DNK","Yes",82.7,78.8,80.70243902,60510,3.43919e+11,4.1,3.7,4.4,10.34411812
"195",2015,"YR2015","Estonia","EST","Yes",82.2,73.2,77.5902439,18570,24427565023,3.1,2.8,3.4,6.64135027
"196",2015,"YR2015","Finland","FIN","Yes",84.4,78.7,81.4804878,47180,2.58523e+11,2.5,2.3,2.7,9.64523888
"197",2015,"YR2015","France","FRA","Yes",85.6,79.2,82.32195122,41130,2.73726e+12,4.2,3.7,4.6,11.44077206
"198",2015,"YR2015","Germany","DEU","Yes",83.1,78.3,80.64146341,45780,3.74002e+12,3.9,3.6,4.2,11.18386841
"199",2015,"YR2015","Hungary","HUN","Yes",79,72.3,75.56829268,13230,1.30198e+11,5.1,4.6,5.5,6.85204268
"200",2015,"YR2015","Iceland","ISL","Yes",83.8,81.2,82.46829268,49940,16521359936,2.6,2.4,2.8,8.06978989
"201",2015,"YR2015","Ireland","IRL","Yes",83.4,79.6,81.45365854,50280,2.36408e+11,3.7,3.4,4,7.31753302
